ID_Client,ID_Shop,Sex,Marital_Status,Age,FLAG_RESIDENCIAL_PHONE,AREA_CODE_RESIDENCIAL_PHONE,PAYMENT_DAY,SHOP_RANK,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOTHERS_NAME,FLAG_FATHERS_NAME,FLAG_RESIDENCE_TOWN_WORKING_TOWN,FLAG_RESIDENCE_STATE_WORKING_STATE,MONTHS_IN_THE_JOB,PROFESSION_CODE,MATE_INCOME,FLAG_RESIDENCIAL_ADDRESS_POSTAL_ADDRESS,PERSONAL_NET_INCOME,QUANT_ADDITIONAL_CARDS_IN_THE_APPLICATION,TARGET_LABEL_BAD
40796,19,0,0,37,1,31,25,0,3,144,1,1,1,1,24,999,0.0,1,420.0,1,1
40797,18,1,0,26,1,23,18,0,3,96,1,1,0,1,48,40,0.0,1,268.0,0,0
40798,5,1,3,18,0,50,18,0,1,120,1,1,1,1,0,61,0.0,1,180.0,0,0
40799,96,0,3,35,1,31,28,0,3,420,1,1,1,1,24,223,0.0,1,300.0,0,0
40800,1,1,3,26,1,62,8,0,3,12,1,1,0,0,12,950,0.0,1,230.0,0,0
40801,25,0,3,20,1,31,20,0,3,24,0,1,0,1,12,63,0.0,1,270.0,0,1
40802,11,0,3,19,1,31,8,0,3,216,1,1,1,1,12,514,0.0,1,569.0,0,0
40803,55,0,0,28,1,50,25,0,3,336,1,1,1,1,12,721,0.0,1,250.0,0,0
40804,17,0,0,53,1,31,28,0,0,264,1,1,0,1,12,864,0.0,1,428.0,0,1
40805,5,1,0,43,1,5,18,0,3,12,1,1,0,1,0,950,0.0,1,450.0,0,0
40806,25,1,3,24,1,31,18,0,0,24,1,1,0,1,0,950,0.0,1,0.0,0,0
40807,13,0,3,24,0,50,12,0,3,288,1,0,1,1,60,514,0.0,1,1000.0,0,0
40808,12,1,0,36,1,31,18,0,3,120,1,1,0,0,0,950,0.0,1,500.0,0,0
40809,25,1,1,58,0,50,8,0,2,0,1,1,0,1,0,725,0.0,1,478.0,0,0
40810,1,1,3,27,1,23,8,0,3,120,1,1,1,1,60,264,0.0,1,942.0,1,0
40811,25,1,3,26,0,50,8,0,0,0,1,1,1,1,0,999,0.0,1,400.0,0,0
40812,24,0,3,33,1,31,18,0,3,240,1,1,0,1,24,13,0.0,1,450.0,0,0
40813,11,1,0,26,1,31,12,0,3,60,1,1,0,1,0,652,0.0,1,380.0,0,0
40814,25,1,4,56,1,31,12,0,3,420,1,1,0,1,60,703,0.0,1,506.0,0,0
40815,24,1,3,34,1,50,12,0,3,60,1,1,0,1,120,131,0.0,1,578.0,0,1
40816,25,0,3,22,1,31,12,0,3,0,1,1,1,1,12,63,0.0,1,249.0,0,0
40817,24,0,3,23,1,31,28,0,1,276,1,1,1,1,12,26,0.0,1,268.0,0,1
40818,25,1,3,47,1,50,12,0,0,72,1,1,1,1,0,4,0.0,1,1200.0,1,0
40819,22,1,3,30,1,31,20,0,3,180,1,1,0,0,12,954,0.0,1,200.0,0,0
40820,24,0,0,29,1,31,8,0,3,96,1,1,0,1,48,202,0.0,1,900.0,1,0
40821,23,1,4,57,1,31,8,0,3,12,1,1,1,1,336,713,0.0,1,1690.0,0,0
40822,25,1,3,37,1,50,12,0,0,24,1,1,1,1,12,205,0.0,1,400.0,0,1
40823,12,0,0,29,0,31,23,0,3,60,1,1,0,1,84,26,0.0,1,217.0,0,0
40824,55,1,3,34,1,31,12,0,3,60,1,1,0,1,0,911,0.0,1,350.0,0,1
40825,14,1,3,18,1,31,25,3,3,216,1,0,1,1,12,801,0.0,1,180.0,0,0
40826,9,1,3,19,1,5,8,0,3,228,1,1,1,1,24,24,0.0,1,360.0,0,0
40827,12,1,0,34,1,31,20,0,3,48,1,1,0,1,0,950,0.0,1,300.0,0,0
40828,20,1,3,22,1,31,18,0,0,12,1,1,1,1,0,950,0.0,1,235.0,0,0
40829,2,1,0,66,1,31,3,0,3,360,1,1,0,1,0,720,600.0,1,0.0,0,0
40830,23,0,3,21,1,31,20,0,3,120,1,1,1,1,24,88,0.0,1,1000.0,0,0
40831,55,1,0,39,1,50,8,0,3,60,1,1,0,1,48,703,0.0,1,370.0,0,0
40832,12,0,3,21,1,31,8,0,2,24,1,1,1,1,12,60,0.0,1,265.0,0,0
40833,9,1,3,30,1,5,8,0,3,36,1,1,1,1,60,305,0.0,1,552.0,0,0
40834,25,1,0,30,1,31,18,0,3,12,1,1,0,1,36,950,1500.0,1,500.0,0,0
40835,1,1,4,58,1,50,25,0,3,120,1,1,0,1,12,703,0.0,1,576.0,0,0
40836,22,1,0,39,1,50,8,0,3,192,1,1,0,1,72,999,0.0,1,200.0,0,0
40837,12,1,3,29,1,31,8,0,3,348,1,1,1,1,12,30,0.0,1,272.0,0,0
40838,22,1,2,34,1,31,18,0,3,168,1,1,0,1,12,123,0.0,1,320.0,0,0
40839,25,1,3,42,1,50,18,0,3,420,1,1,1,1,0,130,0.0,1,304.0,0,0
40840,12,0,3,40,1,31,23,0,3,48,1,1,0,1,0,952,0.0,1,404.0,0,0
40841,25,0,3,52,0,50,1,0,3,96,1,1,0,1,60,950,0.0,1,800.0,0,0
40842,25,1,3,34,1,50,3,0,3,12,1,0,1,1,0,205,0.0,1,350.0,0,1
40843,14,0,0,48,1,31,18,0,3,168,1,1,1,1,60,305,0.0,1,1150.0,1,0
40844,19,1,0,29,1,31,12,0,3,108,1,1,0,1,0,999,0.0,1,500.0,0,0
40845,22,1,0,24,0,50,25,0,3,192,1,1,0,1,12,950,0.0,1,300.0,0,0
40846,11,1,3,20,0,31,28,0,1,12,1,1,1,1,12,205,0.0,1,250.0,0,1
40847,16,0,0,35,1,50,20,0,3,240,1,1,0,1,12,107,0.0,1,589.0,0,0
40848,55,1,3,26,1,31,25,0,3,24,1,1,1,1,0,26,0.0,1,300.0,0,0
40849,16,0,3,39,1,31,28,0,3,420,1,1,1,1,168,999,0.0,1,1196.0,0,0
40850,1,0,0,42,1,31,25,0,3,36,1,1,1,1,48,732,0.0,1,1299.0,0,1
40851,25,0,3,19,1,31,18,0,3,120,1,1,1,1,12,118,0.0,1,190.0,0,0
40852,24,0,3,21,0,31,8,0,1,120,1,1,0,1,24,999,0.0,1,270.0,0,1
40853,55,1,3,40,1,50,18,0,3,96,1,1,0,1,60,863,0.0,1,400.0,0,0
40854,24,1,0,28,1,31,25,0,3,336,1,0,0,1,120,165,0.0,1,550.0,0,0
40855,15,1,3,18,1,31,18,0,3,216,1,1,1,1,24,205,0.0,1,400.0,0,1
40856,25,0,0,37,1,31,1,0,3,144,1,1,0,1,24,24,0.0,1,500.0,0,1
40857,19,0,3,34,1,31,28,0,3,120,1,1,0,1,0,999,0.0,1,500.0,0,1
40858,25,1,3,48,0,31,18,0,0,36,1,1,1,1,96,35,0.0,1,248.0,0,1
40859,25,0,3,37,1,31,12,0,3,240,1,1,0,1,72,864,0.0,1,340.0,0,0
40860,24,0,3,32,0,50,12,0,3,12,1,1,0,1,0,950,0.0,1,300.0,0,1
40861,23,1,0,27,1,31,8,0,3,48,1,1,1,1,48,924,0.0,1,1200.0,0,0
40862,24,1,3,18,1,50,3,0,3,216,1,1,0,1,24,950,0.0,1,250.0,0,1
40863,8,1,0,56,1,31,12,0,3,60,1,1,0,1,0,13,0.0,1,200.0,0,0
40864,25,1,3,58,1,31,1,0,3,420,1,1,1,1,240,165,0.0,1,650.0,0,0
40865,25,1,3,32,1,50,1,0,3,108,1,1,0,1,300,501,0.0,1,800.0,0,0
40866,6,1,0,39,1,23,16,0,3,12,1,1,1,1,12,717,2000.0,1,2000.0,0,0
40867,24,1,3,32,1,31,18,0,3,384,1,1,1,1,60,305,0.0,1,4902.0,0,1
40868,12,1,0,39,1,31,8,0,3,24,1,1,1,1,24,205,0.0,1,189.0,0,0
40869,16,1,0,29,1,31,25,0,3,312,1,1,1,1,60,653,823.0,1,336.0,0,0
40870,3,1,3,29,0,50,12,0,3,348,1,1,1,1,120,205,0.0,1,200.0,0,0
40871,25,0,2,26,1,31,18,0,0,12,1,1,1,1,72,60,0.0,1,277.0,0,0
40872,3,1,3,22,1,50,12,0,3,204,1,1,1,1,0,653,0.0,1,395.0,0,0
40873,12,0,0,37,1,31,8,0,3,84,1,1,1,1,0,999,0.0,1,509.0,0,0
40874,2,0,3,40,0,50,28,0,3,60,1,1,1,1,0,118,0.0,1,700.0,0,1
40875,24,1,1,38,1,31,18,0,3,144,1,1,1,1,48,38,0.0,1,436.0,0,0
40876,23,0,3,21,1,31,8,0,3,240,1,1,1,1,12,26,0.0,1,225.0,0,0
40877,21,1,3,20,1,31,8,0,0,24,1,0,1,1,12,950,0.0,1,300.0,0,0
40878,16,1,0,36,1,31,25,0,0,36,1,1,0,1,216,514,0.0,1,1159.0,1,1
40879,20,1,3,27,0,50,8,0,0,36,1,1,1,1,12,60,0.0,1,270.0,0,0
40880,12,1,2,45,0,31,28,0,3,84,1,1,0,1,24,131,0.0,1,700.0,0,0
40881,24,0,0,73,1,50,8,0,3,360,1,1,0,1,264,13,0.0,1,632.0,0,1
40882,16,1,3,21,1,31,25,0,3,252,1,1,0,1,0,999,0.0,1,250.0,0,1
40883,25,1,3,20,1,31,1,0,0,180,1,1,1,1,12,801,0.0,1,350.0,0,0
40884,20,0,3,23,1,31,12,0,0,36,1,1,1,1,120,26,0.0,1,344.0,0,0
40885,25,1,3,36,1,31,12,0,2,132,1,1,0,1,24,205,0.0,1,220.0,0,0
40886,8,1,0,32,1,31,12,0,2,48,1,1,0,1,12,153,0.0,1,302.0,0,0
40887,15,1,3,27,1,31,8,0,3,12,1,1,1,1,84,853,0.0,1,830.0,0,0
40888,20,0,3,29,1,31,20,0,1,348,1,1,0,1,24,253,0.0,1,300.0,0,0
40889,21,1,3,42,1,31,25,0,3,240,1,1,0,1,0,999,0.0,1,1600.0,0,1
40890,11,1,0,23,1,50,1,0,3,276,1,0,1,1,24,713,0.0,1,480.0,0,0
40891,17,1,0,59,1,31,12,0,3,600,1,1,0,1,0,720,2000.0,1,0.0,0,0
40892,20,0,2,35,0,31,18,0,0,24,1,1,1,1,12,952,0.0,1,329.0,0,0
40893,21,0,3,19,0,50,20,0,2,12,1,1,0,1,12,806,0.0,1,420.0,0,0
40894,55,0,2,39,1,50,25,0,3,36,1,1,0,1,360,999,0.0,1,400.0,0,0
40895,10,1,0,36,1,50,8,0,3,240,1,1,0,1,0,100,0.0,1,300.0,0,0
40896,24,1,4,58,0,50,25,0,0,24,1,1,0,1,60,950,0.0,1,700.0,0,0
40897,19,1,0,30,1,31,25,0,3,144,1,1,1,1,12,39,0.0,1,190.0,0,0
40898,55,1,0,50,1,31,20,0,3,240,1,1,0,1,48,13,0.0,1,2028.0,1,1
40899,25,1,0,40,1,31,12,0,0,12,1,1,1,1,24,853,600.0,1,300.0,0,0
40900,20,1,0,31,1,31,23,0,0,120,1,1,0,1,24,999,0.0,1,450.0,0,0
40901,9,0,0,37,1,5,8,0,1,120,1,1,0,1,120,999,0.0,1,653.0,1,0
40902,20,1,3,19,1,31,20,0,0,60,1,0,1,1,12,732,0.0,1,600.0,0,1
40903,23,1,3,40,1,31,12,0,3,12,1,1,1,1,240,35,0.0,1,1000.0,0,0
40904,25,1,3,20,0,50,20,0,0,24,1,0,1,1,0,26,0.0,1,202.0,0,0
40905,24,1,0,49,1,31,12,0,3,48,1,1,0,1,48,205,0.0,1,302.0,0,0
40906,25,1,3,43,1,50,18,0,2,240,1,1,0,1,0,205,0.0,1,350.0,0,0
40907,17,0,2,39,1,31,25,0,3,24,1,1,0,1,36,254,0.0,1,560.0,1,0
40908,20,1,4,52,1,31,20,0,0,36,1,0,1,1,192,519,0.0,1,2200.0,0,0
40909,22,1,4,44,1,31,8,0,3,36,1,1,0,1,24,704,0.0,1,809.0,0,1
40910,55,1,3,33,1,31,12,0,3,60,1,1,1,1,12,60,0.0,1,200.0,0,0
40911,22,0,3,21,0,51,8,0,3,12,1,1,0,1,12,999,0.0,1,318.0,0,0
40912,22,1,3,19,1,31,8,0,3,228,1,1,1,1,36,39,0.0,1,228.0,0,1
40913,2,0,3,36,1,31,20,0,3,132,1,1,1,1,12,310,0.0,1,250.0,0,1
40914,18,1,3,19,1,23,18,0,2,24,1,1,0,1,0,999,0.0,1,500.0,0,0
40915,66,1,3,18,1,31,20,0,3,216,1,1,1,1,12,999,0.0,1,301.98,0,0
40916,10,1,3,40,1,31,18,0,3,360,1,1,1,1,192,712,0.0,1,1300.0,0,0
40917,25,0,3,28,1,31,12,0,3,36,1,1,1,1,12,37,0.0,1,480.0,0,0
40918,10,0,0,25,0,31,20,3,3,12,1,1,0,1,0,950,0.0,1,200.0,0,1
40919,9,1,1,41,1,5,18,0,3,240,1,1,0,1,0,703,0.0,1,705.0,1,0
40920,24,1,3,20,1,31,18,0,3,120,1,1,1,1,12,159,0.0,1,332.0,0,0
40921,16,1,3,37,1,31,12,0,3,240,1,1,0,1,12,102,0.0,1,454.0,0,0
40922,10,0,0,38,1,31,20,0,3,120,1,1,1,1,12,522,0.0,1,327.0,0,0
40923,12,0,0,23,1,31,20,0,3,120,1,1,0,1,24,999,0.0,1,470.0,2,0
40924,7,1,3,40,1,5,8,0,0,96,1,1,1,1,12,30,0.0,1,300.0,0,1
40925,25,1,0,32,1,31,8,0,3,60,1,1,0,1,36,950,2000.0,1,600.0,0,0
40926,13,0,2,19,1,31,6,0,3,60,1,1,0,1,0,26,0.0,1,240.0,0,1
40927,6,1,0,25,1,23,16,0,3,24,1,1,1,1,12,713,600.0,1,600.0,0,0
40928,25,1,3,22,0,31,12,0,1,144,0,1,0,1,12,999,0.0,1,229.0,0,0
40929,25,1,0,63,1,50,12,0,3,408,1,1,0,1,0,13,0.0,1,800.0,0,0
40930,18,1,3,23,1,31,18,0,1,60,1,1,0,1,0,950,0.0,1,0.0,0,0
40931,21,1,3,36,1,31,20,0,3,204,1,0,1,1,0,950,0.0,1,1000.0,0,0
40932,25,1,3,23,1,31,25,0,3,276,1,1,1,1,12,992,0.0,1,720.0,0,0
40933,21,1,4,65,1,31,12,0,3,120,1,0,1,1,0,13,0.0,1,1188.0,2,0
40934,7,1,0,38,1,5,12,0,3,360,1,1,1,1,12,205,0.0,1,220.0,0,0
40935,23,1,1,43,1,31,18,0,3,72,1,1,0,1,0,703,0.0,1,650.0,0,0
40936,25,0,2,20,1,50,23,0,3,240,1,1,0,1,12,254,0.0,0,560.0,0,1
40937,10,1,3,26,1,31,20,0,3,108,1,1,1,1,0,30,0.0,1,250.0,0,0
40938,15,1,0,45,1,31,18,0,3,120,1,1,0,1,0,999,0.0,1,0.0,0,0
40939,3,1,0,19,0,50,23,0,3,48,1,1,0,1,48,950,0.0,1,500.0,0,0
40940,25,1,3,28,1,31,28,0,3,240,1,1,0,1,60,712,0.0,1,350.0,0,1
40941,14,1,0,41,1,31,12,0,2,12,1,1,1,1,24,26,0.0,1,272.0,0,0
40942,6,1,0,21,1,23,12,0,3,12,1,1,1,1,24,215,530.0,1,400.0,0,0
40943,25,1,0,48,1,31,20,0,0,72,1,1,1,1,0,950,0.0,1,400.0,0,0
40944,5,1,3,20,1,5,23,0,1,168,1,1,1,1,0,999,0.0,1,180.0,0,0
40945,20,1,0,33,1,31,25,0,3,144,1,1,1,1,12,654,0.0,1,202.0,0,0
40946,4,0,0,62,1,31,18,0,3,240,1,1,0,1,444,13,0.0,1,7369.0,1,0
40947,17,1,0,50,0,50,18,0,3,600,1,1,0,1,0,999,0.0,1,300.0,0,0
40948,25,0,3,22,1,50,8,0,1,144,1,1,1,1,36,26,0.0,1,226.0,0,0
40949,25,1,0,43,0,31,25,0,3,24,1,1,0,1,48,165,0.0,1,800.0,0,0
40950,66,1,0,48,1,31,20,0,3,480,1,1,0,1,24,24,80000.0,1,318.0,1,1
40951,15,0,3,31,1,31,25,0,3,12,1,1,0,1,12,703,0.0,1,213.0,0,0
40952,22,0,3,26,1,31,8,0,3,144,1,1,0,1,72,60,0.0,1,574.0,0,0
40953,19,1,0,55,1,31,12,0,3,312,1,1,1,1,204,713,0.0,1,1118.0,1,0
40954,25,0,0,57,1,31,12,0,3,0,1,1,0,1,36,13,0.0,1,809.0,1,0
40955,22,1,3,22,1,31,28,0,3,264,1,1,1,1,12,713,0.0,1,240.0,0,0
40956,15,1,3,20,1,31,8,0,1,252,1,1,1,1,12,24,0.0,1,236.0,0,0
40957,25,1,3,18,1,31,9,0,3,84,1,1,1,1,12,24,0.0,1,300.0,0,0
40958,9,1,3,23,1,5,18,0,3,264,1,1,0,1,0,501,0.0,1,400.0,0,0
40959,10,0,0,30,1,31,12,0,3,12,1,1,1,1,12,106,0.0,1,220.0,0,0
40960,5,0,0,21,0,50,25,0,3,24,1,1,0,1,0,999,0.0,1,240.0,0,0
40961,16,1,4,52,1,31,18,0,1,288,1,1,0,1,0,725,0.0,1,220.0,0,0
40962,11,1,3,21,1,31,20,0,3,192,1,1,0,1,0,999,0.0,1,300.0,0,0
40963,24,1,4,70,0,50,18,0,3,600,1,1,0,1,12,703,0.0,1,353.0,0,0
40964,22,1,3,46,0,50,12,0,3,252,1,1,0,1,12,520,0.0,1,268.0,0,0
40965,1,0,3,19,1,31,3,0,3,228,1,1,1,1,12,123,0.0,1,221.0,0,0
40966,1,1,3,43,0,50,25,0,3,48,1,1,0,1,12,855,0.0,1,300.0,0,0
40967,10,0,0,29,1,31,28,0,3,12,1,1,1,1,12,863,0.0,1,350.0,0,0
40968,22,0,0,45,1,31,12,0,3,156,1,1,0,1,48,953,0.0,1,430.0,2,0
40969,22,1,2,58,0,50,18,0,3,192,1,1,1,1,12,26,0.0,1,223.0,0,0
40970,24,1,3,29,1,31,28,0,3,240,1,1,0,1,60,999,0.0,1,1212.0,0,0
40971,20,0,3,20,1,31,18,0,3,24,1,1,1,1,12,26,0.0,1,169.0,0,0
40972,24,1,3,22,0,31,12,0,3,0,1,1,1,1,12,40,0.0,1,400.0,0,1
40973,55,0,3,34,1,50,12,0,3,192,1,1,0,1,24,522,0.0,1,400.0,0,0
40974,20,0,0,35,0,31,12,0,3,120,1,1,1,1,12,717,0.0,1,4000.0,1,1
40975,20,1,3,36,0,31,3,0,3,60,1,1,0,1,132,250,0.0,1,665.0,0,0
40976,23,1,1,40,1,31,12,0,3,132,1,1,0,1,144,704,0.0,1,1073.0,1,0
40977,22,1,3,25,0,50,28,0,3,60,1,1,0,1,12,107,0.0,1,901.0,0,1
40978,24,0,0,30,1,31,18,0,3,96,1,1,1,1,60,125,0.0,1,1000.0,1,0
40979,55,1,3,19,1,31,12,0,3,0,1,1,0,1,24,950,0.0,1,400.0,0,1
40980,17,1,0,37,1,31,28,0,3,36,1,1,0,1,12,999,0.0,1,300.0,0,0
40981,19,1,3,20,1,31,18,0,3,36,1,1,0,1,12,999,0.0,1,200.0,0,1
40982,25,1,3,38,1,31,18,0,3,180,1,1,1,1,96,261,0.0,1,520.0,0,0
40983,7,1,3,20,0,5,25,0,1,180,1,1,1,1,24,26,0.0,1,0.0,0,1
40984,17,1,2,42,1,31,12,0,0,12,1,1,0,1,12,704,0.0,1,782.0,0,0
40985,22,0,0,61,1,31,8,0,3,84,1,1,0,1,36,13,0.0,1,228.0,0,0
40986,17,1,3,21,1,31,12,0,1,252,1,1,1,1,36,712,0.0,1,270.0,0,0
40987,55,0,0,52,1,50,18,0,3,120,1,1,0,1,96,13,0.0,1,1400.0,0,0
40988,18,0,3,18,1,23,18,0,1,180,0,0,0,1,0,505,0.0,1,183.0,0,0
40989,22,1,0,25,1,31,25,0,3,0,1,1,0,1,0,950,0.0,1,600.0,0,0
40990,3,1,0,42,1,31,20,0,3,264,1,1,0,1,108,950,0.0,1,300.0,0,0
40991,3,1,3,29,1,31,25,0,0,24,1,1,0,1,72,653,0.0,1,317.0,0,0
40992,22,0,2,34,0,31,20,0,3,180,1,1,1,1,60,950,0.0,1,700.0,1,0
40993,23,0,3,19,1,31,3,0,3,228,1,1,1,1,12,999,0.0,1,427.0,0,0
40994,55,1,3,48,1,50,20,0,3,360,1,1,0,1,24,855,0.0,1,254.0,0,0
40995,12,1,0,40,0,31,12,0,2,156,1,1,1,1,36,26,0.0,1,320.0,0,0
40996,4,0,3,21,1,31,8,0,3,180,1,1,0,1,12,999,0.0,1,361.0,0,0
40997,22,1,3,47,1,31,18,0,3,360,1,1,1,1,48,130,0.0,1,194.0,0,0
40998,22,0,3,18,0,50,18,0,3,144,1,1,0,1,0,213,0.0,1,500.0,0,0
40999,18,0,3,19,0,50,23,0,3,48,0,1,1,1,24,26,0.0,0,253.0,0,0
41000,17,0,3,21,1,31,23,0,1,240,1,1,0,1,12,39,0.0,1,800.0,0,0
41001,23,0,3,32,1,31,12,0,3,384,1,1,1,1,48,950,0.0,1,350.0,0,0
41002,55,1,0,24,1,63,3,0,3,60,1,1,0,1,48,100,0.0,1,600.0,0,1
41003,55,1,3,28,1,31,8,0,3,12,1,1,0,1,0,39,0.0,1,190.0,0,1
41004,12,0,4,50,0,50,12,0,3,120,1,1,0,1,0,13,0.0,1,645.0,0,0
41005,22,1,0,28,1,31,12,0,3,60,1,1,0,1,0,720,392.0,1,0.0,0,0
41006,55,1,1,57,1,31,8,0,0,120,1,1,0,1,240,263,0.0,1,850.0,0,0
41007,20,1,0,51,1,31,8,0,3,12,1,1,0,1,84,13,0.0,1,694.0,0,0
41008,9,1,0,39,1,5,8,0,3,12,1,1,0,1,12,950,0.0,1,500.0,0,0
41009,2,0,3,19,0,50,12,0,3,120,1,1,1,1,24,134,0.0,1,180.0,0,1
41010,25,1,3,36,1,31,18,0,3,0,1,1,1,1,192,950,0.0,0,500.0,0,0
41011,23,1,0,56,1,31,12,0,3,672,1,1,1,1,12,123,0.0,1,384.0,0,0
41012,12,0,3,22,1,31,12,0,1,264,1,1,1,1,0,63,0.0,1,200.0,0,1
41013,24,0,3,23,0,50,25,0,0,0,1,1,1,1,36,855,0.0,1,201.0,0,1
41014,1,0,0,47,1,31,27,0,3,144,1,1,0,1,348,2,0.0,1,5000.0,2,0
41015,55,1,3,49,1,31,8,0,3,180,1,1,0,1,120,704,0.0,1,921.0,0,0
41016,24,0,0,25,1,31,12,0,3,24,1,1,1,1,12,514,0.0,1,688.0,1,0
41017,7,1,3,37,1,5,20,0,3,144,1,1,0,1,96,205,0.0,1,500.0,0,0
41018,25,1,1,58,1,50,12,0,3,300,1,1,0,1,132,13,0.0,1,1200.0,1,0
41019,15,1,3,40,1,31,8,0,3,48,1,1,0,1,0,999,0.0,1,0.0,0,1
41020,2,0,3,36,1,31,16,0,1,360,1,1,1,1,144,854,0.0,0,700.0,0,0
41021,55,0,3,30,1,50,12,0,3,24,1,1,0,1,12,707,0.0,1,285.0,0,1
41022,55,1,4,48,1,31,28,0,3,144,1,1,0,1,0,703,0.0,1,540.0,0,0
41023,11,0,3,19,1,31,18,0,3,228,1,1,1,1,0,26,0.0,1,226.0,0,1
41024,55,1,0,34,1,31,20,0,3,300,1,1,0,1,72,131,0.0,1,400.0,0,0
41025,22,1,0,40,1,31,25,0,3,240,1,1,0,1,84,950,0.0,1,1000.0,0,0
41026,22,1,2,27,1,50,3,0,3,324,1,1,0,1,0,801,0.0,1,220.0,0,0
41027,55,0,3,19,1,50,12,0,3,60,1,1,1,1,24,24,0.0,1,350.0,0,0
41028,5,0,0,33,1,24,12,0,0,12,1,1,0,1,144,51,0.0,1,1935.0,1,0
41029,22,0,2,40,1,50,12,0,3,480,1,1,0,1,60,202,0.0,1,480.0,0,0
41030,2,1,0,38,1,31,20,0,0,24,1,1,1,1,12,123,0.0,1,166.0,0,0
41031,12,0,3,18,0,50,20,3,1,36,1,1,1,1,12,999,0.0,1,240.0,0,1
41032,4,1,4,82,1,31,18,0,3,384,1,1,0,1,300,13,0.0,1,320.0,0,0
41033,25,0,0,66,1,31,8,0,3,240,1,1,0,1,156,13,0.0,1,2395.0,2,0
41034,22,1,3,19,1,31,12,0,3,228,1,1,0,1,12,707,0.0,1,204.0,0,1
41035,25,0,0,30,1,31,25,0,3,60,1,1,0,1,12,522,0.0,1,620.0,1,1
41036,20,1,4,70,1,31,12,0,3,276,1,1,0,1,312,703,0.0,1,3281.0,0,0
41037,3,1,3,53,1,31,23,0,3,492,1,1,1,1,132,717,0.0,1,700.0,0,0
41038,10,0,3,27,1,31,8,0,3,12,1,0,1,1,12,918,0.0,1,500.0,0,1
41039,24,1,1,37,1,31,20,0,3,168,1,1,0,1,24,600,0.0,1,1500.0,0,0
41040,12,0,3,21,1,31,20,0,3,24,1,1,1,1,72,26,0.0,1,203.0,0,0
41041,17,0,3,22,1,31,23,0,3,72,1,1,0,1,24,999,0.0,1,280.0,0,0
41042,8,1,3,22,1,31,22,0,3,228,1,1,1,1,12,992,0.0,1,300.0,0,1
41043,10,0,3,26,1,31,18,0,3,12,1,0,1,1,12,954,0.0,1,246.0,0,1
41044,20,1,3,18,1,31,12,0,1,24,1,1,1,1,12,40,0.0,1,200.0,0,0
41045,10,1,3,19,0,31,23,0,3,228,1,0,0,1,0,165,0.0,1,300.0,0,1
41046,19,1,3,41,1,31,8,0,3,156,1,1,1,1,12,19,0.0,1,561.0,0,0
41047,12,1,3,22,1,31,8,0,2,0,1,1,1,1,0,205,0.0,1,180.0,0,1
41048,12,0,3,34,1,31,12,0,3,396,1,1,0,1,48,39,0.0,1,250.0,0,0
41049,23,1,0,47,1,31,28,0,3,288,1,1,0,1,0,501,0.0,1,400.0,0,0
41050,9,0,0,51,1,5,18,0,2,180,1,1,0,1,72,265,0.0,1,437.0,0,0
41051,55,1,0,58,1,31,18,0,3,360,1,1,0,1,372,999,0.0,1,1000.0,0,0
41052,16,0,3,28,1,31,28,0,0,48,1,1,0,1,0,999,0.0,1,350.0,0,1
41053,10,0,0,60,1,31,12,0,3,120,1,0,1,1,48,522,0.0,1,800.0,2,0
41054,12,0,0,38,0,31,23,0,2,192,1,1,0,1,36,522,0.0,1,757.0,1,0
41055,25,1,0,37,1,31,20,0,3,84,0,1,0,1,84,728,1500.0,1,580.0,0,0
41056,55,1,1,57,1,31,8,0,3,240,1,1,0,1,120,704,0.0,1,250.0,0,0
41057,17,1,3,29,1,31,25,0,3,12,1,1,0,1,36,999,0.0,1,360.0,0,0
41058,3,1,0,42,1,31,18,0,2,120,1,1,1,1,36,950,420.0,1,400.0,0,1
41059,24,1,3,43,1,31,12,0,3,24,1,1,0,1,120,725,0.0,1,797.0,0,1
41060,9,0,3,20,1,5,12,0,3,48,1,1,1,1,36,29,0.0,1,265.0,0,0
41061,24,1,0,24,1,31,25,0,3,288,1,1,0,1,60,713,0.0,1,600.0,0,0
41062,25,1,0,27,1,31,12,0,0,12,1,1,1,1,108,801,0.0,1,350.0,0,0
41063,17,1,0,75,1,31,20,0,3,480,1,1,0,1,12,999,0.0,1,300.0,0,0
41064,1,0,0,28,0,50,8,0,0,24,1,1,0,1,48,110,0.0,1,378.0,0,0
41065,24,1,3,19,0,50,20,0,0,36,1,1,0,1,24,950,0.0,1,300.0,0,1
41066,20,0,3,22,1,31,12,0,3,120,1,1,1,1,12,79,0.0,1,532.0,0,0
41067,25,1,3,20,1,31,8,0,1,240,1,0,1,1,12,37,0.0,1,280.0,0,0
41068,66,1,3,36,1,31,8,0,0,12,1,1,0,1,24,38,0.0,1,843.0,0,1
41069,13,0,0,54,1,31,12,0,3,120,1,1,0,1,12,13,0.0,1,600.0,1,0
41070,22,0,2,48,1,31,25,0,3,36,1,1,0,1,72,521,0.0,1,855.0,2,0
41071,19,1,0,35,1,31,12,0,3,108,1,1,1,1,12,26,0.0,1,201.0,0,1
41072,18,1,2,36,1,23,8,0,3,432,1,1,1,1,12,24,0.0,1,300.0,0,0
41073,15,1,0,28,1,31,25,0,3,60,1,1,1,1,12,801,0.0,1,262.0,0,0
